business_id,full_address,open,categories,review_count,name,neighborhoods,longitude,state,stars,latitude,type
QOVdMwMLNwsB07UDfQZA2w,"4142 N Marshall Way
Scottsdale, AZ 85251",True,"[u'Arts & Entertainment', u'Art Galleries', u'Shopping']",4,Sette Lisa Gallery,[],-111.9290106,AZ,4.5,33.4958505,business
s5BD7v8zO-YCjm9xnOLo8g,"1050 E Ray Road
Chandler, AZ 85225",True,"[u'Pizza', u'Restaurants']",25,Rosati's Pizza,[],-111.822674,AZ,3.0,33.322668,business
m9Wqqma30o-hH2fAX7dnug,"3215 E Indian School Rd
Phoenix, AZ 85018",True,"[u'Chinese', u'Restaurants']",69,Desert Jade,[],-112.0118398,AZ,4.0,33.4951447,business
m9_BUX-WkIi62jy3qa3tvg,"861 E Warner Rd
Gilbert, AZ 85296",True,"[u'Food', u'Grocery', u'Shopping', u'Drugstores']",6,Albertsons-Osco,[],-111.7722849,AZ,4.0,33.3355265,business
Vu8od1U-h5qqwj3Jf_Hnzg,"2045 E Camelback Rd
Phoenix, AZ 85016",False,"[u'American (New)', u'Buffets', u'Restaurants']",16,Souper Salad,[],-112.0371249,AZ,3.5,33.5092848,business
wsSm8wDAuNHKGOJKmoqsGA,"2060 E Baseline Rd
Mesa, AZ 85204",True,"[u'Arts & Crafts', u'Shopping']",5,Michaels Arts & Crafts,[],-111.787343,AZ,2.0,33.380649,business
vWnlScr9y2F6_ctDJZ6XLg,"6033 E Cave Creek Rd
Cave Creek, AZ 85327",False,"[u'Food', u'Coffee & Tea', u'American (New)', u'Restaurants']",58,Cave Creek Coffee Company,[],-111.9513452,AZ,4.0,33.8332781,business
FgyBmc-XS_ViFAf8Wy25yA,"340 North 3rd Street
Phoenix, AZ 85004",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",58,Sheraton Phoenix Downtown Hotel,[],-112.0701129,AZ,4.0,33.4526933,business
KVW1OnDvoOCxmy_AKHrKnw,"1915 E Baseline Rd
Gilbert, AZ 85233",False,"[u'Food', u'Bagels']",3,Sunrise Bagel Cafe,[],-111.793048,AZ,4.5,33.378685,business
7fJgNpljbi1d7wjdsPcPcw,"2640 W Thunderbird Rd
Phoenix, AZ 85023",True,"[u'Fast Food', u'Restaurants']",5,Wendy's Old Fashioned Hamburgers,[],-112.112968,AZ,2.5,33.611402,business
dnfSnHElLXntC6lWjomWPw,"7823 N 19th Ave
Phoenix, AZ 85021",True,"[u'Russian', u'Restaurants']",11,Samarkand Restaurant,[],-112.0994892,AZ,3.5,33.5520018,business
6cnPb2BUx-I8eJ4Sb1G1cA,"16255 N Scottsdale Rd
Ste C8
Scottsdale, AZ 85254",True,"[u'Shopping', u'Jewelry']",3,Crown Fine Jewelry,[],-111.9221127,AZ,5.0,33.6353186,business
mwX2blq0CKRNPlISf2TlHQ,"12613 N Tatum Blvd
Phoenix, AZ 85032",True,"[u'Beauty & Spas', u'Nail Salons']",13,Kens Nails & Spa,[],-111.9783621,AZ,3.5,33.6028169,business
gbAzDTjOAF-mX53HNV4gQw,"1301 E University Dr
Ste 106
Tempe, AZ 85281",True,"[u'Nightlife', u'Arts & Entertainment', u'Karaoke', u'Social Clubs']",12,August Karaoke Box,[],-111.917022,AZ,4.5,33.421315,business
l1bPbXMloY-bsM1oWlNmhA,"Lone Butte Casino
1077 S Kyrene Rd
Chandler, AZ 85226",True,"[u'Diners', u'Restaurants']",4,Cafe 24/7,[],-111.9456801,AZ,2.0,33.2907071,business
XqrzlCdfkIIE7V1FE_Vlsw,"334 W 10th Pl
Mesa, AZ 85201",True,"[u'Doctors', u'Health & Medical']",3,Phoenix Urological Surgeons PC,[],-111.8390785,AZ,3.5,33.4342612,business
Gy6hVorUNFCqNr-eYh5ZVA,"11054 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",True,[u'Restaurants'],4,Arby's Roast Beef,[],-111.835417,AZ,2.0,33.5865658,business
PsuvqWNmLBU8ABkch2d9vA,"668 N 44th St
Phoenix, AZ 85008",True,"[u'Shopping Centers', u'Shopping', u'Outlet Stores', u'Chinese', u'Restaurants']",20,COFCO Chinese Culture Center,[],-111.9878697,AZ,4.0,33.4552907,business
pNJhovUsGAZ4XqG3lCU-5g,"16842 N 7th St
Phoenix, AZ 85022",True,"[u'Food', u'Bagels', u'Delis', u'Restaurants']",10,Einstein Bros Bagels,[],-112.0656011,AZ,4.0,33.6392042,business
5kRug3bEienrpovtPRVVwg,"6335 N 16th St
Phoenix, AZ 85016",True,"[u'Mexican', u'Restaurants']",272,Rokerij,[],-112.047101,AZ,4.0,33.530335,business
XuSSzunh_LnO7VIMKNc-eQ,"1579 N Dysart Road Suite G
Avondale, AZ 85323",True,"[u'Beauty & Spas', u'Nail Salons']",7,Nails of the World,[],-112.3376083,AZ,2.5,33.4654587,business
9ucO4e2ZQeeXANqMZT67GQ,"11 E 6th St
Tempe, AZ 85281",True,"[u'Greek', u'Mediterranean', u'Restaurants']",32,The Munchies Cafe,[],-111.9398364,AZ,4.0,33.4243474,business
ecwQCs1AO5edWcFgZNL13w,"40 N MacDonald
Mesa, AZ 85201",True,"[u'Flowers & Gifts', u'Shopping', u'Florists']",4,Zuzu's Petals,[],-111.834415,AZ,4.0,33.41644,business
fmWyI5ec05F8PJpx3eNpLg,"7101 E Thunderbird Rd
Scottsdale, AZ 85254",True,"[u'Food', u'Restaurants', u'Italian']",55,Arrivederci,[],-111.927561,AZ,4.0,33.610963,business
WfCqK14lbTLRDgjMNDEa_g,"1805 E Baseline Road
Tempe, AZ 85283",True,"[u'Pizza', u'Restaurants']",4,Peter Piper Pizza,[],-111.9077007,AZ,4.0,33.3782766,business
uR2aNW75R4oYs9w7aw-_kQ,"14344 N Scottsdale Rd
Scottsdale, AZ 85254",True,"[u'Steakhouses', u'Sushi Bars', u'Japanese', u'Restaurants']",235,Sapporo,[],-111.92631,AZ,3.5,33.616418,business
J2osMAKvq8w0NIZoGkorxw,"4902 E Shea Blvd
Ste 106
Phoenix, AZ 85028",True,"[u'Burgers', u'Restaurants']",6,Five Guys,[],-111.976593732834,AZ,2.5,33.5831721371179,business
Hd6Kh_BcorPhCWVn6pMu4Q,"14148 N 100th St
Ste C-100
Scottsdale, AZ 85260",True,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']",54,Zipps Sports Grill,[],-111.864729,AZ,3.5,33.613515,business
w8SrdJXeqTR4PZHieJ7DXA,"1334 E Chandler Blvd
Ste #2
Phoenix, AZ 85048",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",3,Chris' Water & Ice,[],-112.0538431,AZ,4.5,33.3067499,business
Dqr1eP7wpo0BnWdMp4ViNg,"4550 E Bell Rd
Ste 114
Phoenix, AZ 85032",True,"[u'Doctors', u'Health & Medical', u'Family Practice']",3,Sobel Family Medicine,[],-111.9819273,AZ,5.0,33.6406346,business
AN_Pw_UTCkaforMtYJtEDw,"8016 E Thomas Rd
Scottsdale, AZ 85251",True,"[u'Local Services', u'Dry Cleaning & Laundry']",9,Ginny's Wash House,[],-111.9081371,AZ,5.0,33.4806043,business
zUlpA7NUGQvl01iBmgG4BQ,"2305 E Bowker St
Phoenix, AZ 85040",True,"[u'Photographers', u'Event Planning & Services']",3,Memories Made Precious Photography,[],-112.0321735,AZ,5.0,33.3967254,business
Rt8ZRhmJbT21drPJA7Aqrw,"1435 E Warner Rd
Gilbert, AZ 85296",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",12,Orange Leaf Frozen Yogurt,[],-111.7583655,AZ,3.0,33.3356167,business
GhcqkaWiOiKk0HGNDl6hTg,"4421 N 75th St
Ste 103
Scottsdale, AZ 85251",True,"[u'Beauty & Spas', u'Nail Salons']",4,The Nail Goddess,[],-111.919815,AZ,5.0,33.501107,business
KJ2cTd3oTozlXpETwXMz3w,"11649 N Cave Creek Rd
Ste H
Phoenix, AZ 85020",False,"[u'Shopping', u'Home & Garden', u'Antiques', u'Furniture Stores']",6,Not Too Shabby,[],-112.041208,AZ,3.5,33.593133,business
bZkRR9-BnwE-sb1ql7WPJg,"1939 S Val Vista Dr
Mesa, AZ 85204",True,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']",26,The Good Egg,[],-111.7538379,AZ,3.5,33.380583,business
xC9w2DE6IrkIm_Tz8swjBw,"7055 E Camelback Rd
Scottsdale, AZ 85251",True,"[u'Day Spas', u'Beauty & Spas']",11,Spa Nordstrom,[],-111.9295381,AZ,4.5,33.5021455,business
RbWAL8KYgUp9pNSeLSjXtQ,"9029 E. Indian Bend Rd.
Scottsdale, AZ 85250",True,"[u'Buffets', u'Salad', u'Restaurants']",36,Sweet Tomatoes,[],-111.8880186,AZ,4.0,33.5380221,business
QVOUMpDu95uNOAEKKDAR1g,"6061 E Cave Creek Rd
Cave Creek, AZ 85331",True,"[u'Hotels & Travel', u'Tours']",3,Extreme Arizona,[],-111.9489261,AZ,5.0,33.8323207,business
wku7HTNh8KcHpH_sAqIX9A,"6525 E Southern Ave
Mesa, AZ 85206",True,"[u'Department Stores', u'Fashion', u'Shopping']",4,Superstition Springs Mall,[],-111.689758300781,AZ,4.0,33.3900337219238,business
AOLx-xr0JsFhle4K6xRHfQ,"3900 E Thunderbird Rd
Phoenix, AZ 85032",True,[u'Food'],3,Rainbow Donuts Bakery and Cafe,[],-111.9966819,AZ,4.5,33.6118821,business
DtV0rsko9GRddicVuvZj4w,"1412 N Central Ave
Ste A
Avondale, AZ 85323",True,"[u'Local Services', u'Printing Services']",3,Zymages,[],-112.3501529,AZ,5.0,33.4489019,business
jeoEQM5nHZIRLscTJux3MQ,"Castle Sports Complex
11420 N 19th Ave
Ste 1
Phoenix, AZ 85029",True,"[u'Active Life', u'Amateur Sports Teams']",3,Arizona Roller Derby,[],-112.0997689,AZ,4.5,33.5904237,business
X-L8U0Kjsb6ey4gNf6fyLQ,"7700 W Arrowhead Towne Center
Glendale, AZ 85308",True,[],3,Zumiez,[],-112.2245556,AZ,3.0,33.6397913,business
eGevCRobYnA_HSj60sEWvQ,"1250 E. Apache Blvd.
Tempe, AZ 85281",True,"[u'Vegetarian', u'American (New)', u'Mediterranean', u'Restaurants']",263,Pita Jungle,[],-111.9184724,AZ,4.0,33.4150348,business
4fe6cZUW3P89Vz0WJQs05g,"3019 N Hayden Rd
Scottsdale, AZ 85251",True,"[u'Religious Organizations', u'Hindu Temples']",3,Hindu Temple of Arizona,[],-111.9085693,AZ,2.5,33.4828323,business
TBTaMIaeDw5B79hXDZBtrA,"4102 E Thomas Road
Phoenix, AZ 85018",True,"[u'Mexican', u'Restaurants']",6,El Pollo Loco,[],-111.9926866,AZ,4.0,33.4806196,business
yB2wVIEhWnzM1N3B88wJew,"2434 E Baseline Road
Phoenix, AZ 85042",True,"[u'Health & Medical', u'Dentists', u'General Dentistry']",4,Baseline Dental Care,[],-112.028555,AZ,4.0,33.378405,business
I2tzm9Xex2Aa8wBuRsqskg,"2206 E Williams Field Rd
Ste 118
Gilbert, AZ 85296",False,"[u'Food', u'Specialty Food', u'Coffee & Tea', u'Ice Cream & Frozen Yogurt', u'Chocolatiers & Shops']",12,Leonidas Chocolates & Café,[],-111.772012,AZ,4.0,33.31081,business
GVg4GHHRblwY1MFlV1ubAw,"6909 W Ray Rd
Ste 27
Chandler, AZ 85226",True,"[u'Specialty Schools', u'Swimming Pools', u'Fitness & Instruction', u'Active Life', u'Education', u'Swimming Lessons/Schools']",12,Gold Medal Swim School,[],-111.9606292,AZ,4.5,33.3197514,business
hPh0OJzgJnjerwcDGIsnJw,"4087 N Apache Trl
Apache Junction, AZ 85219",True,"[u'Museums', u'Arts & Entertainment']",4,Superstition Mountain Museum,[],-111.497751,AZ,4.0,33.4509038,business
c-qtFVPutboIiJASZYrwuA,"1701 E. Guadalupe Rd
Tempe, AZ 85283",False,"[u'Restaurants', u'Turkish']",17,Efes Turkish Cuisine,[],-111.9130595,AZ,3.5,33.3634187,business
Uov4o_7gRqQKQyjVhWOpVA,"2566 E Camelback Rd
Ste 201
Phoenix, AZ 85016",False,"[u'Tex-Mex', u'Restaurants']",26,Sam's Cafe,[],-112.0258966,AZ,3.5,33.5095797,business
HIUpEkJW68pmrcVysWe9Dw,"2170 N Arizona Ave
Chandler, AZ 85225",True,[u'Restaurants'],5,Jimmie John's,[],-111.84236,AZ,1.5,33.339291,business
gFJtzwGmDTABRwL2F8GsSw,"2425 E Camelback Rd
Ste 110
Phoenix, AZ 85016",True,"[u'Bars', u'Steakhouses', u'Nightlife', u'Restaurants']",58,Del Frisco's Grille,[],-112.0283059,AZ,3.5,33.5091313,business
mkXlYHuNudcuey-SSh5Ulg,"44480 W Honeycutt Ave
Ste 105
Maricopa, AZ 85138",True,"[u'Mexican', u'Restaurants']",8,Pepe's Taco Shoppe,[],-112.045451,AZ,3.0,33.058222,business
4nWKKGZGFc4nWUbJTunMAw,"668 N 44th St
Ste 101
Phoenix, AZ 85008",False,"[u'Seafood', u'Chinese', u'Restaurants']",8,Asian Seafood Buffet,[],-111.9878697,AZ,2.5,33.4552907,business
AGfZlDg9IeajHP5Rj1RpMA,"4875 N 20th St
Phoenix, AZ 85016",True,"[u'Mattresses', u'Shopping', u'Home & Garden']",5,Sleep America,[],-112.0388618,AZ,2.5,33.5080646,business
xI8fuMPM6SAmaySdYFDOmw,"11121 Grand Ave
Youngtown, AZ 85363",True,"[u'Burgers', u'Sandwiches', u'Restaurants']",5,Denny's Restaurant,[],-112.3000009,AZ,3.0,33.6052881,business
S_alk7APuIOoFEyUtDyBpA,"335 W McDowell Rd
Phoenix, AZ 85003",False,"[u'Shopping', u'Antiques']",3,Sage,[],-112.0795998,AZ,4.5,33.4656885,business
0xDNu8EhXAaHVfhHjkYUHQ,"4245 N Drinkwater Blvd
Scottsdale, AZ 85251",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",17,HYATT house Scottsdale /  Old Town,[],-111.922086,AZ,4.0,33.497955,business
T_L1_fXv6ovC_kSrFds8qQ,"10815 N 84th St
Scottsdale, AZ 85260",True,"[u'Churches', u'Religious Organizations']",5,St Patrick Catholic Community,[],-111.898906230926,AZ,5.0,33.5847273383806,business
OZVeSQKzdM0AkJ7cGDgCPA,"12027 N 28th Drive
Phoenix, AZ 85029",False,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",3,Ramada Inn Phoenix North,[],-112.1199991,AZ,3.5,33.5955711,business
1aIDyM_XKck-IrwP_53jtw,"101 S McClintock Drive
Tempe, AZ 85281",True,"[u'Auto Repair', u'Automotive']",4,Hon-Amotive,[],-111.9088793,AZ,3.5,33.4291041,business
r7HHXcZc0VKbym60o9nhRQ,"10806 N 32nd St
Phoenix, AZ 85028",True,"[u'Arts & Entertainment', u'Performing Arts', u'Nightlife', u'Comedy Clubs']",4,Chaos Comedy,[],-112.014278,AZ,5.0,33.584721,business
bLbZRs9Kcy1aXsdRWYJIgg,"2436 E Bell Road
Phoenix, AZ 85032",True,"[u'Fast Food', u'Pizza', u'Restaurants']",3,Pizza Hut,[],-112.02934,AZ,2.5,33.641039,business
SOHp2b8quJEitFeuO58Syw,"1720 E Camelback Rd
Phoenix, AZ 85016",False,"[u'Seafood', u'Sushi Bars', u'Restaurants']",36,Fish Market Restaurant,[],-112.044949,AZ,3.5,33.509927,business
619v4z_tj2NiZWuX1tPdrw,"2410 W Bell Rd
Phoenix, AZ 85023",False,"[u'American (Traditional)', u'Restaurants']",27,Black Bear Diner,[],-112.1116606,AZ,4.0,33.6401217,business
jzPMl-NoB5F2fwoHX3hN8A,"4001 N Central Ave
Phoenix, AZ 85012",True,"[u'Mexican', u'Restaurants']",81,Macayo's Mexican Kitchen,[],-112.073346,AZ,3.0,33.492722,business
fLeTQHw7tdOmQ3v81_Y8og,"3831 N Scottsdale Rd
Scottsdale, AZ 85251",False,"[u'Steakhouses', u'Restaurants']",19,Pink Pony,[],-111.9259858,AZ,3.5,33.4925951,business
jcWWytqmzMK7gu5zOmxkYg,"6505 N 7th St Ste 103
Phoenix, AZ 85014",True,"[u'Used, Vintage & Consignment', u'Fashion', u'Shopping', u'Maternity Wear', u'Baby Gear & Furniture']",6,Baby Bloomers,[],-112.06466,AZ,4.0,33.531328,business
koeabE4cC2YsJprWXUHdhA,"7300 E Gainey Suites Dr
Scottsdale, AZ 85258",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",16,Gainey Suites Hotel,[],-111.9248132,AZ,4.0,33.5638767,business
hBCxdqHRVs-ZsFp7M3emDg,"6555 E Southern Ave
Mesa, AZ 85206",True,"[u'American (Traditional)', u'Restaurants']",8,Ruby Tuesday,[],-111.6892126,AZ,4.5,33.3936711,business
UGGQ7pYoliseurXY1j1wdw,"3890 W Happy Valley Rd
Ste 160
Phoenix, AZ 85310",True,"[u'Delis', u'Fast Food', u'Restaurants']",3,Blimpie Subs & Salads,[],-112.1420304,AZ,2.5,33.7127904,business
aFUFSktkTIjGIQFlrEo1lQ,"4152 W Alameda Road
Glendale, AZ 85310",True,"[u'Keys & Locksmiths', u'Home Services']",3,Lockout Services,[],-112.150494,AZ,5.0,33.705703,business
BlEJLTv1jrM58EYJZ8VXow,"8550 E Princess Dr
Scottsdale, AZ 85255",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Venues & Event Spaces', u'Hotels']",10,Hilton Garden Inn,[],-111.896468,AZ,4.0,33.6460579,business
Lx4ZFP6dIMzi7Ib-ljV-ww,"1900 W Chandler Blvd
Ste 18
Chandler, AZ 85224",True,"[u'Mexican', u'Restaurants']",60,Los Favoritos,[],-111.8748501,AZ,3.5,33.3060616,business
97xusXQsJiBSyFfGgV2PIw,"1496 N Higley Rd
Gilbert, AZ 85234",True,"[u'Local Services', u'Dry Cleaning & Laundry']",4,S K Cleaners,[],-111.7223957,AZ,4.0,33.377033,business
Qh_-D80cebgpAHvXDqANsg,"11485 N 136th St
Ste 101
Scottsdale, AZ 85259",True,"[u'Pet Services', u'Pet Boarding/Pet Sitting', u'Pets']",5,Hillside Unleashed,[],-111.786678,AZ,4.0,33.590788,business
6gVX9y8rhF5WosQDb6yQXw,"5122 E McDowell Rd
Phoenix, AZ 85008",True,[u'Nightlife'],5,Baja Red's Cantina,[],-111.971069,AZ,4.0,33.466366,business
9VNJm4tGjxy88iqH0pXJxQ,"4206 N Goldwater Blvd
Scottsdale, AZ 85251",True,"[u'Hair Salons', u'Day Spas', u'Eyelash Service', u'Beauty & Spas']",3,Inizio Salon,[],-111.9304521,AZ,5.0,33.496352,business
32puMswAzjFICNHjYf0p4g,"7050 E 5th Ave
Scottsdale, AZ 85251",False,"[u'Active Life', u'Fitness & Instruction', u'Yoga', u'Massage', u'Beauty & Spas']",4,Rustic Sage Healing Haven,[],-111.9294052,AZ,4.5,33.4979682,business
bpPVn4nF8YR40BjhO6YP1w,"16802 N Hwy 88
Apache Junction, AZ 85219",True,"[u'American (Traditional)', u'Restaurants']",12,Lakeside Restaurant & Cantina,[],-111.423683166504,AZ,3.5,33.5359575529984,business
-dAVih5pWe7DEohm3tF69A,"4760 E Thunderbird Road
Phoenix, AZ 85032",True,"[u'Local Services', u'Dry Cleaning & Laundry']",3,Summit Cleaners,[],-111.9783582,AZ,3.5,33.6117897,business
tqjmY3E93kbp62PQwRfTuQ,"985 E Riggs Rd
Chandler, AZ 85249",True,"[u'Food', u'Grocery']",4,Fry's & Fry's Marketplace,[],-111.8259054,AZ,4.5,33.2184426,business
B0HRw0HaG2_NpfaDJgXR5A,"9190 E Indian Bend Rd
Scottsdale, AZ 85258",True,"[u'Shopping', u'Home & Garden', u'Furniture Stores']",5,Potato Barn,[],-111.882514953613,AZ,3.5,33.5385627746582,business
VSSO193ph86tmxDVaSDb3A,"8909 E Indian Bend Rd
Scottsdale, AZ 85250",True,"[u'Bars', u'American (Traditional)', u'Sports Bars', u'Nightlife', u'Chicken Wings', u'Restaurants']",7,Hooters,[],-111.8894906,AZ,3.0,33.5382049,business
LBskB7ACUPV8xxjBPKnxmA,"2033 N Pinal Ave
Casa Grande, AZ 85122",True,"[u'Mexican', u'Restaurants']",19,Eva's Fine Mexican Food,[],-111.7573007,AZ,3.5,32.9103236,business
dpYdTnCG4b_qiA0S_TKzjg,"16705 E Williamsfield Rd
Gilbert, AZ 85297",True,"[u'Hot Dogs', u'Restaurants']",26,Higley Hot Dog Hut,[],-111.7224064,AZ,4.0,33.3069425,business
ggjdeyeuUVcNmBkoEXA13g,"3060 N 68th St
Scottsdale, AZ 85251",True,"[u'Mexican', u'Restaurants']",9,Tacos Jalisco,[],-111.9351219,AZ,5.0,33.4833651,business
50cJrzHLMDQiazc-w0V2gA,"14783 W Grand Avenue
Surprise, AZ 85374",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",3,Hampton Inn Surprise,[],-112.37738,AZ,3.0,33.658204,business
O-ylVyHn6e6kaoJO-jHj-w,"7677 North 16th St
Phoenix, AZ 85020",True,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",27,Hole-in-the-Wall,[],-112.0474569,AZ,3.5,33.5478355,business
b6LZ_ZWMbM7J9foWyxo3aA,"6501 E Cave Creek Rd
Ste 1
Cave Creek, AZ 85331",True,"[u'Arts & Entertainment', u'Shopping', u'Art Galleries', u'Home & Garden', u'Outlet Stores', u'Furniture Stores']",4,Red Truck Trading Company,[],-111.940942,AZ,4.0,33.8320999,business
MsouJnTwEDlufZWS5oNy_w,"Phoenix, AZ 85003",True,[],5,Republican Party,[],-112.0772,AZ,2.0,33.449188,business
dn2rubA4plfH63B6nOVioA,"The Hyatt Regency
122 North 2nd St
Phoenix, AZ 85003",True,"[u'Bars', u'Nightlife']",39,Networks Bar & Grill,[],-112.0772,AZ,3.0,33.449188,business
ccC2ecxVEOF4t_kKce6f8Q,"Sunnyslope Store 3587
221 East Dunlap Street
Phoenix, AZ 85020",True,"[u'Fast Food', u'Mexican', u'Restaurants']",6,El Pollo Loco,[],-112.070986,AZ,3.5,33.567433,business
PXmR1MgOAWB066XH20HjxQ,"1221 W Camelback Rd
Phoenix, AZ 85013",True,"[u'Thai', u'Restaurants']",85,Thai Rama Restaurant,[],-112.088808,AZ,3.5,33.509172,business
YQittH1-yoZelJIMQTBg3w,"304 N Center Street
Mesa, AZ 85201",True,"[u'Auto Repair', u'Automotive']",3,Imports & American Auto Service,[],-111.831884,AZ,5.0,33.4219694,business
lCHGXLll1GV2_X8IVAz7KA,"4240 W Camelback Rd
Phoenix, AZ 85019",True,"[u'Building Supplies', u'Home Services']",3,Stardust Building Supplies,[],-112.150293,AZ,3.5,33.510504,business
YWu5xMCsAkC9saRWAZAk1Q,"9945 West McDowell
Suite 107
Avondale, AZ 85323",True,"[u'Skin Care', u'Day Spas', u'Massage', u'Beauty & Spas']",5,Massage Envy Spa Avondale,[],-112.345359,AZ,3.0,33.430535,business
xu0nc0oz6IEzNIJJRHNwQA,"5656 S Power Road
Higley, AZ 85236",True,"[u'Doctors', u'Health & Medical']",4,Desert Grove Family Medical,[],-111.7001,AZ,1.5,33.3322,business
5q2G7FK3J_Eml_mcldO7Lg,"7138 E US Hwy 60
Gold Canyon, AZ 85218",True,"[u'Fast Food', u'Restaurants']",3,McDonalds,[],-111.467314,AZ,2.5,33.358449,business
PwxvN0SnAGPdqXdNEYVT3g,"901 N 4th St
Phoenix, AZ 85004",True,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",202,Bliss ReBAR,[],-112.068359,AZ,4.0,33.457863,business
fqrZAnLcs-coMk9gFyDxdg,"16227 N Scottsdale Rd
Scottsdale, AZ 85254",True,"[u'Department Stores', u'Fashion', u'Shopping']",5,Stein Mart,[],-111.925155,AZ,4.0,33.634678,business
mBM3e0DHU9T2r_mfojSciQ,"1301 E Broadway Rd
Phoenix, AZ 85040",False,"[u'Soul Food', u'Seafood', u'Restaurants']",3,Ross's Hooked & Cooked,[],-112.0536037,AZ,3.5,33.4065905,business
gL-bTBj3lYtDz7H2IK4jUw,"800 W Pima St
Gila Bend, AZ 85337",True,"[u'Burgers', u'Fast Food', u'Restaurants']",8,McDonald's,[],-112.7335422,AZ,3.5,32.943589,business
RccoyZ_masoZEON_bNpMJw,"7601 E Shea Blvd
Scottsdale, AZ 85260",True,"[u'Churches', u'Religious Organizations']",6,Scottsdale Bible Church,[],-111.9163693,AZ,5.0,33.581558,business
2FqG3fBB2XffmRTnc6YI_w,"Scottsdale Fashion S
Scottsdale, AZ 85250",True,"[u'Bakeries', u'Food']",9,Paradise Bakery,[],-111.908639,AZ,3.5,33.533699,business
P1R-DyUyBeWCvPKrRkglsQ,"606 N 4th Ave
Phoenix, AZ 85003",False,"[u'Breakfast & Brunch', u'Restaurants']",69,Palatte,[],-112.0791022,AZ,4.0,33.4549678,business
7xDt8CLZt66PkYYDqHka9w,"940 N 54th St
Ste 100
Chandler, AZ 85226",True,"[u'American (New)', u'Restaurants']",3,Paradise Bakery and Cafe,[],-111.97048,AZ,3.5,33.319011,business
sbsFamEj5wDxNAjUKrMcSw,"3737 N Scottsdale Rd
Scottsdale, AZ 85251",True,"[u'Breakfast & Brunch', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",264,RnR,[],-111.925841,AZ,3.5,33.4915779,business
AYy4JyMedIRIzTYzq6Ks_w,"10051 N Metro Pkwy E
Phoenix, AZ 85051",True,"[u'Steakhouses', u'Restaurants']",11,Texas Roadhouse,[],-112.1185366,AZ,3.5,33.5779821,business
uGC6iRZ2f7WLAeaptZkQIQ,"13000 W Indian School Road
Litchfield Park, AZ 85340",True,"[u'Health & Medical', u'Dentists', u'General Dentistry']",3,Wigwam Creek Dental Care,[],-112.338095,AZ,5.0,33.4946627,business
awsZaKtqvHz46I_vU0XK8Q,"1901 N Scottsdale Rd
Scottsdale, AZ 85257",True,"[u'Auto Repair', u'Automotive']",6,Brake Masters,[],-111.92582,AZ,3.5,33.468898,business
PN3aQAH-RONnK-ahkNm0xg,"1515 E Bethany Home Rd
Phoenix, AZ 85014",True,"[u'American (Traditional)', u'Restaurants']",53,Zipps Sports Grill,[],-112.0482435,AZ,3.0,33.5237004,business
4AKcmN--0hbF0kX9pg8scg,"202 E University Dr
Tempe, AZ 85281",True,"[u'Burgers', u'Restaurants']",213,The Chuck Box,[],-111.9366872,AZ,4.0,33.4219869,business
UsRKrw09d5Opu9afPCtVXw,"Phoenix, AZ 85034",True,"[u'Local Services', u'Carpet Cleaning']",3,Love Carpet Care & Repair,[],-112.0178286,AZ,5.0,33.4382789,business
Kc49aCcaKFOhiKiprHHaUw,"610 W Broadway Rd
Ste 218
Tempe, AZ 85282",True,"[u'Home Services', u'Flooring']",3,Flooring 2 Day,[],-111.948507,AZ,2.5,33.407694,business
F8q_9PUl-Lwjj9xIRPArcg,"12038 N 35th Ave
Phoenix, AZ 85029",True,"[u'Burgers', u'Hot Dogs', u'Sandwiches', u'Restaurants']",157,Rocket Burger & Subs,[],-112.134443,AZ,4.5,33.595881,business
srElnEXI8Qq7DpHquTI8HQ,"1516 W Van Buren St
Phoenix, AZ 85007",True,"[u'Mexican', u'Restaurants']",31,Oaxaca Restaurante Y Cantina,[],-112.091917,AZ,3.0,33.451715,business
UeYT4UMnfpb9lJkmKnz17w,"3318 S Mill Ave
Tempe, AZ 85282",True,"[u'Mexican', u'Restaurants']",11,Cervantes Restaurant,[],-111.9397112,AZ,3.5,33.3922657,business
EmnS-fzKr2ceq2auobM1pg,"456 W Main St
Mesa, AZ 85201",True,"[u'Shopping', u'Home & Garden', u'Appliances']",5,Mesa Tv & Appliance,[],-111.842296,AZ,5.0,33.415615,business
fmWgJUef81cuaVA9VB0khQ,"240 S Phelps Drive
Apache Junction, AZ 85220",True,[u'Restaurants'],4,Pizza Hut,[],-111.550932,AZ,2.0,33.412675,business
